id,name,codice_ipa,seed_domain,claimed_domain,reject_reason,old_mx,old_provider,old_reason
IT-C14-odadfr,Ordine Dei Dottori Agronomi e Dei Dottori Forestali della Provincia di Ravenna,odadfr,ordineravenna.conaf.it,comune.ra.it,unrelated,mx-01-eu-west-1.prod.hydra.sophos.com,microsoft,MX is sophos gateway; MS365 tenant detected (Managed)
IT-C14-odafbr,Ordine Dei Dottori Agronomi e Dei Dottori Forestali della Provincia di Brindisi,odafbr,ordinebrindisi.conaf.it,comune.ostuni.br.it,unrelated,mx.zimbraopen.it,independent,MX is zimbraopen gateway; backend provider unknown
IT-C14-odafcn,Ordine Dottori Agronomi e Dottori Forestali Provincia di Cuneo,odafcn,ordinecuneo.conaf.it,comune.cuneo.it,unrelated,comune-cuneo-it.mail.protection.outlook.com,microsoft,MX record (comune-cuneo-it.mail.protection.outlook.com) matches Microsoft
IT-C14-odafna,Federazione Regionale Degli Ordini Dei Dottori Agronomi e Dei Dottori Forestali della Campania,odafna,fodafcampania.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-odafpo,Ordine Dei Dottori Agronomi e Dei Dottori Forestali di Prato,odafpo,ordineprato.conaf.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-odafpt,Ordine Dei Dottori Agronomi e Dottori Forestali della Provincia di Pistoia,odafpt,ordinepistoia.conaf.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-odafrc,Ordine Dei Dott. Agronomi e Dei Dott. Forestali della Provincia di Reggio Calabria,odafrc,ordinereggiocalabria.conaf.it,tiscali.it,unrelated,etb-1.mail.tiscali.it,local-isp,"MX (etb-1.mail.tiscali.it, etb-2.mail.tiscali.it) hosted on Local ISP (Tiscali (IT))"
IT-C14-odafsi,Ordine Dei Dottori Agronomi e Dei Dottori Forestali della Provincia di Siena,odafsi,ordinesiena.conaf.it,comune.siena.it,unrelated,consorzioterrecablate.esvacloud.com,aruba,MX (consorzioterrecablate.esvacloud.com) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C14-odaftv,Ordine Dei Dottori Agronomi e Dottori Forestali della Provincia di Treviso,odaftv,ordinetreviso.conaf.it,fodafveneto.it,unrelated,fodafveneto-it.mail.protection.outlook.com,microsoft,MX record (fodafveneto-it.mail.protection.outlook.com) matches Microsoft
IT-C14-odafva,Ordine dei Dottori Agronomi e dei Dottori Forestali di Varese,odafva,ordinevarese.conaf.it,agronomivarese.it,unrelated,agronomivarese-it.mail.protection.outlook.com,microsoft,MX record (agronomivarese-it.mail.protection.outlook.com) matches Microsoft
IT-C14-odalocri,Ordine Degli Avvocati di Locri,odalocri,avvocatilocri.ii,comune.locri.rc.it,unrelated,mail.asmecal.it,regional-public,MX record (mail.asmecal.it) matches Italian regional public ICT
IT-C14-odao_055,Consiglio dell'Ordine Degli Avvocati di Orvieto,odao_055,ordineavvocatiorvieto.it,comune.orvieto.tr.it,unrelated,cloudscan24.ilger.com,google,MX is ilger gateway; TXT verification proves google tenant
IT-C14-odap_055,Ordine Degli Architetti Pianificatori Paesaggisti e Conservatori della Provincia di Terni,odap_055,ordinearchitettiterni.it,comune.terni.it,unrelated,mail.comune.terni.it,local-isp,"MX (mail.comune.terni.it, mail0.comune.terni.it) hosted on Local ISP (Telecom Italia/TIM (IT), Retelit (IT))"
IT-C14-odap_094,Ordine Degli Architetti Paesaggisti Pianificatori e Conservatori  della Provincia di Isernia,odap_094,is.archiworld.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-odap_yu4,"Ordine Degli Architetti, Pianificatori, Paesaggisti e Conservatori della Provincia dell'Aquila",odap_yu4,aq.archiworld.it,comune.laquila.it,unrelated,comune-laquila-it.mail.protection.outlook.com,microsoft,MX record (comune-laquila-it.mail.protection.outlook.com) matches Microsoft
IT-C14-odappe,Ordine Degli Architetti Ppc della Provincia di Pescara,odappe,architettipescara.it,pescara.archiworld.it,unrelated,mx1-cnappc.innovazionedigitale.it,local-isp,"MX (mx1-cnappc.innovazionedigitale.it, mx2-cnappc.innovazionedigitale.it) hosted on Local ISP (Fastweb (IT))"
IT-C14-odar,Ordine degli Avvocati di Roma,odar,ordineavvocatiroma.it,ordineavvocati.roma.it,unrelated,ordineavvocati-roma-it.mail.protection.outlook.com,microsoft,MX record (ordineavvocati-roma-it.mail.protection.outlook.com) matches Microsoft
IT-C14-odc_0,Ordine Dei Dottori Commercialisti e Degli Esperti Contabili di Caltagirone,odc_0,caltagirone.commercialisti.it,odceccaltagirone.it,unrelated,mx.odceccaltagirone.it,aruba,MX (mx.odceccaltagirone.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C14-odcec_at,Ordine dei Dottori Commercialisti e degli Esperti Contabili di Asti,odcec_at,asti.odec.com,odcec-asti.it,unrelated,mx.odcec-asti.it,aruba,MX (mx.odcec-asti.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C14-odda_077,Ordine Dei Dottori Agronomi e Dei Dottori Forestali della Provincia di Matera,odda_077,ordinematera.conaf.it,agronomimatera.com,unrelated,mx.agronomimatera.com,aruba,MX (mx.agronomimatera.com) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C14-oddadfpd,Ordine Dei Dottori Agronomi e Dei Dottori Forestali della Provincia di Padova,oddadfpd,ordinepadova.conaf.it,comune.padova.it,unrelated,comune-padova-it.mail.protection.outlook.com,microsoft,MX record (comune-padova-it.mail.protection.outlook.com) matches Microsoft
IT-C14-oddadfpt,Ordine Dei Dottori Agronomi e Dottori Forestali della Provincia di Trento,oddadfpt,ordinetrento.conaf.it,comune.trento.it,unrelated,alt1.aspmx.l.google.com,google,"MX record (alt1.aspmx.l.google.com, aspmx.l.google.com) matches Google"
IT-C14-oddadfro,Ordine Dei Dottori Agronomi e Dei Dottori Forestali di Rovigo,oddadfro,ordinerovigo.conaf.it,fodafveneto.it,unrelated,fodafveneto-it.mail.protection.outlook.com,microsoft,MX record (fodafveneto-it.mail.protection.outlook.com) matches Microsoft
IT-C14-oddadfv,Ordine Dei Dottori Agronomi e Dottori Forestali di Venezia,oddadfv,ordinevenezia.conaf.it,fodafveneto.it,unrelated,fodafveneto-it.mail.protection.outlook.com,microsoft,MX record (fodafveneto-it.mail.protection.outlook.com) matches Microsoft
IT-C14-oddadnu,Ordine Dei Dottori Agronomi e Dei Dottori Forestali della Provincia di Nuoro,oddadnu,ordinenuoro.conaf.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-oddafag,Ordine Dei Dottori Agronomi e Forestali di Agrigento,oddafag,ordineagrigento.conaf.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-oddaflt,Ordine Dei Dottori Agronomi e Dottori Forestali della Provincia di Latina,oddaflt,ordinelatina.conaf.it,comune.latina.it,unrelated,smtp-in.panservice.it,local-isp,MX (smtp-in.panservice.it) hosted on Local ISP (Panservice (IT))
IT-C14-oddafpo,Ordine Dei Dottori Agronomi e Dei Dottori Forestali della Provincia di Oristano,oddafpo,ordineoristano.conaf.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-oddafvi,Ordine Dei Dottori Agronomi e Forestali della Prov. Di Vicenza,oddafvi,ordinevicenza.conaf.it,fodafveneto.it,unrelated,fodafveneto-it.mail.protection.outlook.com,microsoft,MX record (fodafveneto-it.mail.protection.outlook.com) matches Microsoft
IT-C14-oddc_002,Ordine Dei Dottori Commercialisti e Degli Esperti Contabili di Vercelli,oddc_002,vercelli.commercialisti.it,odcecvercelli.it,unrelated,mx01.cbsolt.net,independent,MX is cbsolt gateway; backend provider unknown
IT-C14-oddc_095,Ordine Dei Dottori Commercialisti Ed Esperti Contabili di Oristano,oddc_095,oristano.odcec.com,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-oddc_096,Ordine Dei Dottori Commercialisti e Degli Esperti Contabili di Biella,oddc_096,biella.odcec.com,odcbiella.it,unrelated,mail.register.it,register-it,MX record (mail.register.it) matches Register.it
IT-C14-oddcd_vb,Ordine dei Dottori Commercialisti e degli Esperti Contabili di Verbania,oddcd_vb,verbania.commercialisti.it,odcec-verbania.it,unrelated,mx.odcec-verbania.it,aruba,MX (mx.odcec-verbania.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C14-oddcdf,Ordine Dei Dottori Commercialisti e Degli Esperti Contabili di Forli',oddcdf,forli.commercialisti.it,odcecforlicesena.it,unrelated,antispam.wizardforli.com,independent,MX (antispam.wizardforli.com) is self-hosted
IT-C14-odft,Ordine Dei Dottori Agronomi e Dei Dottori Forestali della Provincia di Torino,odft,ordinetorino.conaf.it,comune.torino.it,unrelated,comune-torino-it.mail.protection.outlook.com,microsoft,MX record (comune-torino-it.mail.protection.outlook.com) matches Microsoft
IT-C14-odipl,Ordine degli Ingegneri della Provincia di Latina,odipl,ordineingegneri.latina.it,ordineingegnerilatina.it,unrelated,mx.ordineingegnerilatina.it,aruba,MX (mx.ordineingegnerilatina.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C14-odmcd,Ordine Dei Medici Chirurghi e Degli Odontoiatri della Provincia di Catanzaro,odmcd,ordinedeimedicicz.it,virgilio.it,unrelated,smtp-in.virgilio.it,local-isp,MX (smtp-in.virgilio.it) hosted on Local ISP (Italiaonline / Matrix (IT))
IT-C14-odmv_072,Ordine Dei Medici Veterinari della Provincia di Bari,odmv_072,ordineveterinaribari.it,bari-e.it,unrelated,mx01.ergonet.it,aruba,"MX (mx01.ergonet.it, mx02.ergonet.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)"
IT-C14-odopla,Ordine Delle Ostetriche della Provincia di L'Aquila,odopla,ordineostetricheaq.it,comune.laquila.it,unrelated,comune-laquila-it.mail.protection.outlook.com,microsoft,MX record (comune-laquila-it.mail.protection.outlook.com) matches Microsoft
IT-C14-oics,Ordine Interprovinciale Chimici Sicilia,oics,ordinechimicisicilia.it,libero.it,unrelated,smtp-in.libero.it,local-isp,MX (smtp-in.libero.it) hosted on Local ISP (Italiaonline / Matrix (IT))
IT-C14-omv_ce,Ordine dei Medici Veterinari della Provincia di Caserta,omv_ce,ordineveterinaricaserta.it,libero.it,unrelated,smtp-in.libero.it,local-isp,MX (smtp-in.libero.it) hosted on Local ISP (Italiaonline / Matrix (IT))
IT-C14-omvms,Ordine Medici Veterinari Messina,omvms,wwwordinemediciveterinarimessina.it,comune.messina.it,unrelated,smtp.google.com,google,MX record (smtp.google.com) matches Google
IT-C14-omvna,Ordine Dei Medici Veterinari della Provincia di Napoli,omvna,ordineveterinarinapoli.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-opapp_02,Ordine Provinciale Architetti Pianificatori Paesaggisti e Conservatori di Rovigo,opapp_02,ordinearchitetti.ro.it,archiworld.it,unrelated,mx1-cnappc.innovazionedigitale.it,local-isp,"MX (mx1-cnappc.innovazionedigitale.it, mx2-cnappc.innovazionedigitale.it) hosted on Local ISP (Fastweb (IT))"
IT-C14-opdd_081,Ordine Provinciale Dei Dottori Agronomi e Dei Dottori Forestali di Trapani,opdd_081,agronomiforestalitp.it,conaf.it,unrelated,efa.conaf.it,local-isp,"MX (efa.conaf.it, mail.conaf.it) hosted on Local ISP (OVH (FR))"
IT-C14-opmv_093,Ordine Provinciale dei Medici Veterinari di Pordenone,opmv_093,ordineveterinaripordenone.org,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C14-opopv,Ordine della Professione Ostetrica Provincia di Viterbo,opopv,ordineostetricheviterbo.it,comune.viterbo.it,unrelated,mail.comune.viterbo.it,aruba,MX (mail.comune.viterbo.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C14-opora,Ordine della Professione Ostetrica della Regione Autonoma Valle D'Aosta,opora,ostetrichevda.it,comune.aosta.it,unrelated,smtp1.invallee.it,microsoft,MX is invallee gateway; SPF+DKIM confirm microsoft
IT-C3-AGENAS,Agenzia Nazionale per i Servizi Sanitari Regionali - AGENAS,agenas,agenas.gov.it,comune.roma.it,unrelated,comune-roma-it.mail.protection.outlook.com,microsoft,MX record (comune-roma-it.mail.protection.outlook.com) matches Microsoft
IT-C3-afrstas,Agenzia Forestale Regionale per Lo Sviluppo del Territorio e dell'Ambiente della Sardegna,afrstas,sardegnaforeste.it,forestas.it,unrelated,mx.forestas.it,aruba,MX (mx.forestas.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C3-anlpa,Agenzia Nazionale per Le Politiche Attive del Lavoro,anlpa,anpal.gov.it,comune.roma.it,unrelated,comune-roma-it.mail.protection.outlook.com,microsoft,MX record (comune-roma-it.mail.protection.outlook.com) matches Microsoft
IT-C3-cslri,Commissario Straordinario per La Realizzazione dell'Intervento Schema Idrico Basento - Bradano Tronco di Acerenza - Distribuzione Iii Lotto,cslri,schemaidricobasentobradanotroncodiacerenza.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-C3-ecstfgc,"Ente Cattolico dello Stato Terra di Francesco Giuseppe, Colonia di Santa Maria de Finibus Terrae di Giorgio II, Porta e Mare di Kara",ecstfgc,ecsterradifrancescogiuseppe.it,comune.lecce.it,unrelated,mailbox15.omitech.it,google,MX is omitech gateway; TXT verification proves google tenant
IT-C3-ivat,Istituto Valdostano dell'Artigianato di Tradizione,ivat,wwww.lartisana.vda.it,comune.aosta.it,unrelated,smtp1.invallee.it,microsoft,MX is invallee gateway; SPF+DKIM confirm microsoft
IT-C5-gnddp,Garante nazionale dei diritti delle persone private della liberta' personale,gnddp,garantenazionaleprivatiliberta.it,garantenpl.it,unrelated,garantenpl-it.mail.protection.outlook.com,microsoft,MX record (garantenpl-it.mail.protection.outlook.com) matches Microsoft
IT-C7-eaipa,Ente di Assistenza per Il Personale dell'Ammnistrazione Penitenziaria,eaipa,enteassistenza.it,giustizia.it,unrelated,giustizia-it.mail.protection.outlook.com,microsoft,MX record (giustizia-it.mail.protection.outlook.com) matches Microsoft
IT-C7-icbrb,Istituzione Comunale Biblioteca Romolo Bellatreccia,icbrb,bibliotecaronciglione.it,comune.ronciglione.vt.it,unrelated,mx.comune.ronciglione.vt.it,aruba,MX (mx.comune.ronciglione.vt.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-C7-icccn,Istituzione Comunale Culturale,icccn,iccbusca.it,comune.busca.cn.it,unrelated,comune-busca-cn-it.mail.protection.outlook.com,microsoft,MX record (comune-busca-cn-it.mail.protection.outlook.com) matches Microsoft
IT-C7-nscm,Nuova Scuola Comunale di Musica,nscm,scuolamusicamontesilvano.it,comune.montesilvano.pe.it,unrelated,mailserver.comune.montesilvano.pe.it,independent,MX (mailserver.comune.montesilvano.pe.it) is self-hosted
IT-C8-csgp,Centro Studi Giuridici e Politici,csgp,centrostudi.alumbria.it,comune.perugia.it,unrelated,comune-perugia-it.mail.protection.outlook.com,microsoft,MX record (comune-perugia-it.mail.protection.outlook.com) matches Microsoft
IT-C8-isuc,Istituto per La Storia dell'Umbria Contemporanea,isuc,isuc.alumbria.it,comune.perugia.it,unrelated,comune-perugia-it.mail.protection.outlook.com,microsoft,MX record (comune-perugia-it.mail.protection.outlook.com) matches Microsoft
IT-C8-rtic,Registro Tumori Integrato Catania-Messina-Siracusa-Enna,rtic,pec.registrotumoriintegrato.it,comune.catania.it,unrelated,comune-catania-it.mail.protection.outlook.com,microsoft,"MX record (comune-catania-it.mail.protection.outlook.com, mail.sicurezzapostale.it) matches Microsoft"
IT-COM-001067,Comune di Castelnuovo Nigra,c_c241,comune.castelnuovonigra.to.it,castelnuovo-nigra.it,unrelated,le.epublic.it,independent,MX is epublic gateway; backend provider unknown
IT-COM-001113,Comune di Germagnano,c_d983,comune.germagnano.to.it,municipiodigermagnano.it,unrelated,mail.register.it,microsoft,"MX record (mail.register.it, municipiodigermagnano-it.mail.protection.outlook.com) matches Microsoft"
IT-COM-001137,Comune di Loranze',c_e683,comuneloranze.to.it,reteunitaria.piemonte.it,unrelated,zmbmtain.csi.it,regional-public,MX record (zmbmtain.csi.it) matches Italian regional public ICT
IT-COM-001145,Comune di Massello,c_f041,comune.massello.to.it,alpimedia.it,unrelated,mx01.alpimedia.it,local-isp,MX (mx01.alpimedia.it) hosted on Local ISP (IT.Gate (IT))
IT-COM-001223,Comune di Romano Canavese,c_h511,comune.romanocanavese.to.it,postemailcertificata.it,unrelated,smtp-as.postecert.it,independent,MX (smtp-as.postecert.it) is self-hosted
IT-COM-001234,Comune di Salza di Pinerolo,c_h734,comune.salzadipinerolo.to.it,dag.it,unrelated,mx01.alpimedia.it,local-isp,MX (mx01.alpimedia.it) hosted on Local ISP (IT.Gate (IT))
IT-COM-001262,Comune di Sciolze,c_i539,comune.sciolze.to.it,comunedisciolze.it,unrelated,le.epublic.it,independent,MX is epublic gateway; backend provider unknown
IT-COM-001274,Comune di Torre Canavese,c_l247,torrecanavese.piemonte.it,libero.it,unrelated,smtp-in.libero.it,local-isp,MX (smtp-in.libero.it) hosted on Local ISP (Italiaonline / Matrix (IT))
IT-COM-001275,Comune di Torre Pellice,c_l277,comune.torrepellice.to.it,pec.comunetorrepellice.it,unrelated,mx.pec.aruba.it,aruba,MX record (mx.pec.aruba.it) matches Aruba
IT-COM-004121,Comune di Martiniana Po,c_e988,comune.martinianapo.cn.it,martiniana.po.it,unrelated,mx.martiniana.po.it,aruba,MX (mx.martiniana.po.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-COM-004201,Comune di Saliceto,c_h710,comunesaliceto.it,reteunitaria.piemonte.it,unrelated,zmbmtain.csi.it,regional-public,MX record (zmbmtain.csi.it) matches Italian regional public ICT
IT-COM-004212,Comune di Santa Vittoria d' Alba,c_i316,comune.santavittoriadalba.cn.it,comunedisantavittoriadalba.it,unrelated,comunedisantavittoriadalba-it.mail.protection.outlook.com,microsoft,MX record (comunedisantavittoriadalba-it.mail.protection.outlook.com) matches Microsoft
IT-COM-006002,Comune di Albera Ligure,c_a146,comune.alberaligure.al.it,reteunitaria.piemonte.it,unrelated,zmbmtain.csi.it,regional-public,MX record (zmbmtain.csi.it) matches Italian regional public ICT
IT-COM-006016,Comune di Berzano di Tortona,c_a813,comuneberzanoditortona.al.it,comune.berzanoditortona.al.it,unrelated,in.widestore.net,independent,MX is widestore gateway; backend provider unknown
IT-COM-006028,Comune di Cantalupo Ligure,c_b629,comune.cantalupoligure.al.it,libero.it,unrelated,smtp-in.libero.it,local-isp,MX (smtp-in.libero.it) hosted on Local ISP (Italiaonline / Matrix (IT))
IT-COM-006047,Comune di Castellazzo Bormida,c_c148,comune.castellazzobormida.al.it,comunecastellazzobormida.it,unrelated,le.epublic.it,microsoft,MX is epublic gateway; MS365 tenant detected (Managed)
IT-COM-009015,Comune di Cairo Montenotte,cb369,comune.cairomontenotte.sv.it,comunecairo.it,unrelated,mail.register.it,register-it,MX record (mail.register.it) matches Register.it
IT-COM-009033,Comune di Laigueglia,c_e414,comunelaigueglia.net,comune.laigueglia.sv.it,unrelated,mx1.comune.laigueglia.sv.it,local-isp,MX (mx1.comune.laigueglia.sv.it) hosted on Local ISP (Genesys Informatica (IT))
IT-COM-009034,Comune di Loano,c_e632,comune.loano.sv.it,comuneloano.it,unrelated,cloudscan24.ilger.com,google,MX is ilger gateway; TXT verification proves google tenant
IT-COM-009051,Comune di Pontinvrea,c_g866,comune.pontinvrea.sv.it,comunedipontinvrea.it,unrelated,eracle.si-tek.net,independent,MX is sitek gateway; backend provider unknown
IT-COM-011028,Comune di Sesta Godano,c_e070,comunesestagodano.sp.it,comune.sestagodano.sp.it,unrelated,mail.register.it,register-it,MX record (mail.register.it) matches Register.it
IT-COM-012099,Comune di Marzio,c_f002,comunemarzio.it,comune.marzio.va.it,unrelated,alt1.aspmx.l.google.com,google,"MX record (alt1.aspmx.l.google.com, alt2.aspmx.l.google.com) matches Google"
IT-COM-013040,Comune di Campione d'Italia,c_b513,comune.campione-d-italia.co.it,comunecampione.ch,unrelated,m01.yaxi.it,aruba,MX (m01.yaxi.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-COM-016047,Comune di Calvenzano,c_b442,comune.calvenzano.bg.it,comunecalvenzano.net,unrelated,mx1.interac.it,independent,MX (mx1.interac.it) is self-hosted
IT-COM-017172,Comune di San Gervasio Bresciano,c_h865,comune.sangervasiobresciano.bs.it,comunesangervasio.it,unrelated,mx.comunesangervasio.it,microsoft,MX (mx.comunesangervasio.it) is local gateway; DKIM reveals microsoft backend
IT-COM-017180,Comune di Soiano del Lago,c_i782,comune.soianodellago.bs.it,comune.soiano-del-lago.bs.it,unrelated,alt1.aspmx.l.google.com,google,"MX record (alt1.aspmx.l.google.com, alt2.aspmx.l.google.com) matches Google"
IT-COM-017189,Comune di Tremosine sul Garda,c_l372,comune.tremosine.bs.it,comunetremosine.it,unrelated,mx01.vianova.it,aruba,MX is vianova gateway; autodiscover points to aruba
IT-COM-018156,Comune di Torre Beretti e Castellaro,c_l250,comune.torreberettiecastellaro.pv.it,libero.it,unrelated,smtp-in.libero.it,local-isp,MX (smtp-in.libero.it) hosted on Local ISP (Italiaonline / Matrix (IT))
IT-COM-020056,Comune di San Giacomo delle Segnate,c_h870,comune.san-giacomo-delle-segnate.mn.it,comunesangiacomodellesegnate.it,unrelated,comunesangiacomodellesegnate.it,local-isp,MX (comunesangiacomodellesegnate.it) hosted on Local ISP (Serverplan (IT))
IT-COM-021019,Comune di Castelrotto,c_c254,castelrotto.it,kastelruth.eu,unrelated,es1.gvcc.net,regional-public,"MX record (es1.gvcc.net, es2.gvcc.net) matches Italian regional public ICT"
IT-COM-022040,Comune di Capriana,c_b697,comune.capriana.tn.it,comunecapriana.com,unrelated,mx129a.serverlet.com,local-isp,"MX (mx129a.serverlet.com, mx129b.serverlet.com) hosted on Local ISP (OVH (FR))"
IT-COM-022047,Comune di Castello-Molina di Fiemme,c_c194,comune.castellomolinadifiemme.tn.it,comune.castellomolina.tn.it,unrelated,comune-castellomolina-tn-it.mail.protection.outlook.com,microsoft,MX record (comune-castellomolina-tn-it.mail.protection.outlook.com) matches Microsoft
IT-COM-022050,Comune di Cavalese,c_c372,comune.cavalese.tn.it,comunecavalese.it,unrelated,email.cloudfabric.it,independent,MX (email.cloudfabric.it) is self-hosted
